property_id,source,title,description_en,description_st,price,currency,district,location_text,property_type,bedrooms,bathrooms,image_paths,listing_url,condition,style,environment,amenities,listing_intent,image_count,country,district_canonical,district_resolution,locality,use_bucket,cnn_property_type,cnn_bedroom_class,split,cnn_exclusion_reasons,is_residential_curated,is_cnn_candidate
lhldc-thabaneng,lesothohousing,Thabaneng,"The project is located at Thabaneng, left of A1 road to Mafeteng town. It was developed in 2015.It offers middle income housing. The project comprises of 10 houses. Services available are water and partial gravel road.","Thepa ena ya mofuta wa site e fumaneha Thabaneng, left of A1 road to Mafeteng town, Mafeteng State/county: Lesotho, Thabaneng, Mafeteng. E na le sebaka sena mme e fumaneha ka theko ya M 1. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1,LSL,Mafeteng,"Thabaneng, left of A1 road to Mafeteng town, Mafeteng State/county: Lesotho, Thabaneng, Mafeteng",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-thabaneng\\image_1.jpg""]",https://lesothohousing.org.ls/property/thabaneng/,Good,Traditional,Urban,"[""water connection"", ""road access""]",sale,1,Lesotho,Mafeteng,text_match,Thabaneng,site_land,,,val,not_residential:site_land,False,False
lhldc-ha-tanka,lesothohousing,Ha Tanka,The project is located at Ha Tanka behind the industrial estate. It was developed in 2005.It offers a mixture of middle- and high-income sites averaging 450 sqm and 600 sqm. The project comprises of 620 sites. The sites are surveyed and serviced with partial gravel roads and water reticulation.,"Thepa ena ya mofuta wa site e fumaneha Ha Tanka behind the industrial estate, Mohale's Hoek State/county: Mohale's Hoek, Ha Tanka, Mohale's Hoek. E na le sebaka sena mme e fumaneha ka theko ya M 2,005. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2005,LSL,Mohale's Hoek,"Ha Tanka behind the industrial estate, Mohale's Hoek State/county: Mohale's Hoek, Ha Tanka, Mohale's Hoek",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-ha-tanka\\image_1.jpg""]",https://lesothohousing.org.ls/property/ha-tanka/,Good,Traditional,Suburban,"[""water connection"", ""road access""]",other,1,Lesotho,Mohale's Hoek,text_match,Ha Tanka behind the industrial estate,site_land,,,val,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-matholeng,lesothohousing,Matholeng,"The project is located on the left along Vanrooyen road to the border post, next to the Maluti Mountain Brewery depot. It was developed in 2019. It offers a mixture of low, middle- and high-income sites averaging between 358 sqm – 1100 sqm. The project comprises of 177 sites. The sites are surveyed and serviced with partial gravel roads and water reticulation. It was disposed 2020.","Thepa ena ya mofuta wa site e fumaneha On the left along Vanrooyen road to the border post, next to the Maluti Mountain Brewery depot, Mafeteng State/county: Mafetengqq, Matholeng, Mafeteng. E na le sebaka sena mme e fumaneha ka theko ya M 2,019. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2019,LSL,Mafeteng,"On the left along Vanrooyen road to the border post, next to the Maluti Mountain Brewery depot, Mafeteng State/county: Mafetengqq, Matholeng, Mafeteng",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-matholeng\\image_1.jpg""]",https://lesothohousing.org.ls/property/matholeng/,Good,Traditional,Hillside,"[""water connection"", ""road access""]",other,1,Lesotho,Mafeteng,text_match,On the left along Vanrooyen road to the border post,site_land,,,val,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-manobo,lesothohousing,Maseru North Bound (MANOBO),"The project is located at Mokhethoaneng, along the main north 1 road, near old Agric`s Feedlot project. It was developed in 2019.It offers a mixture of low, middle- and high-income sites averaging between 450 sqm and 1000 sqm. The project comprises of 177 sites. The sites are surveyed and serviced with partial gravel roads and partial water reticulation.","Thepa ena ya mofuta wa site e fumaneha Berea Mokhethoaneng along Maseru main north 1 road, Berea, MASERU NORTH BOUND, Berea. E na le sebaka sena mme e fumaneha ka theko ya M 1. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1,LSL,Maseru,"Berea Mokhethoaneng along Maseru main north 1 road, Berea, MASERU NORTH BOUND, Berea",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-manobo\\image_2.png"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-manobo\\image_3.png"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-manobo\\image_4.png"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-manobo\\image_5.png""]",https://lesothohousing.org.ls/property/manobo/,Good,Traditional,Suburban,"[""water connection"", ""road access""]",sale,4,Lesotho,Maseru,text_match,Berea Mokhethoaneng along Maseru main north 1 road,site_land,,,val,not_residential:site_land,False,False
lhldc-police-post-qs-nek,lesothohousing,Police Post (Q’s nek),"The project is located in town, near Qacha`s neck police headquarters. It was developed in 2019.It offers a mixture of low- and middle-income housing. The project comprises of 3 houses and 17 undeveloped sites averaging between 600 sqm and 1000 sqm. The sites are surveyed.","Thepa ena ya mofuta wa site e fumaneha In town, near Qacha`s neck police headquarters, Qacha's Nek State/county: Lesotho, Police Post, Qacha's Nek. E na le sebaka sena mme e fumaneha ka theko ya M 2,019. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2019,LSL,Qacha'S Nek,"In town, near Qacha`s neck police headquarters, Qacha's Nek State/county: Lesotho, Police Post, Qacha's Nek",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-police-post-qs-nek\\image_1.jpg""]",https://lesothohousing.org.ls/property/police-post-qs-nek/,Good,Traditional,Urban,[],other,1,Lesotho,Qacha's Nek,text_match,In town,site_land,,,test,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-thaba-tsoeu-qs-nek,lesothohousing,Thaba Tsoeu (Q’s Nek),The project is located at Thaba Ts’oeu next the army base. It was developed in 2019.It offers a mixture of low- and middle-income housing. The project comprises of 10 houses and 49 undeveloped sites averaging between 500 sqm and 800 sqm. The sites are surveyed.,"Thepa ena ya mofuta wa site e fumaneha Thaba Ts’oeu next the army base, Qacha's Nek State/county: Lesotho, Thaba Tsoeu, Qacha's Nek. E na le sebaka sena mme e fumaneha ka theko ya M 2,019. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2019,LSL,Qacha'S Nek,"Thaba Ts’oeu next the army base, Qacha's Nek State/county: Lesotho, Thaba Tsoeu, Qacha's Nek",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-thaba-tsoeu-qs-nek\\image_1.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-thaba-tsoeu-qs-nek\\image_2.jpg""]",https://lesothohousing.org.ls/property/thaba-tsoeu-qs-nek/,Good,Traditional,Suburban,[],sale,2,Lesotho,Qacha's Nek,text_match,Thaba Ts’oeu next the army base,site_land,,,train,not_residential:site_land,False,False
lhldc-ty-lehcorp-st-agnes,lesothohousing,TY LeHCorp (St. Agnes),"The project is located at main north 1 road, near ST Agnes High school. It was developed in 1988.It offers low income housing. The project comprises of 225 houses. Services available are water and gravel road.","Thepa ena ya mofuta wa site e fumaneha Main north 1 road, near ST Agnes High school, Berea State/county: Lesotho, TY LeHCorp, Berea. E na le sebaka sena mme e fumaneha ka theko ya M 1. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1,LSL,Berea,"Main north 1 road, near ST Agnes High school, Berea State/county: Lesotho, TY LeHCorp, Berea",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-ty-lehcorp-st-agnes\\image_1.jpg""]",https://lesothohousing.org.ls/property/ty-lehcorp-st-agnes/,Good,Traditional,Urban,"[""water connection"", ""near schools"", ""road access""]",other,1,Lesotho,Berea,text_match,Main north 1 road,site_land,,,test,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-arrival-center-housing,lesothohousing,Arrival Center (Housing),"The project is located along main road to honeymoon park, opposite Bambatha Ts’ita Sports Arena. It was developed in 1992.It offers a mixture of middle to high-income housing. The project comprises of 25 houses. Services available are water, sewer lines, electricity and tarred roads.","Thepa ena ya mofuta wa site e fumaneha Along main road to honeymoon park, opposite Bambatha Ts’ita Sports Arena, Maseru State/county: Lesotho, Arrival Center, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1,992. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1992,LSL,Maseru,"Along main road to honeymoon park, opposite Bambatha Ts’ita Sports Arena, Maseru State/county: Lesotho, Arrival Center, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-arrival-center-housing\\image_1.jpg""]",https://lesothohousing.org.ls/property/arrival-center-housing/,Good,Traditional,Urban,"[""water connection"", ""electricity"", ""road access"", ""tar road""]",other,1,Lesotho,Maseru,text_match,Along main road to honeymoon park,site_land,,,val,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-katlehong-lehcorp,lesothohousing,Katlehong LeHCorp,"The project is located west of Maseru city, neat police training college. It was developed in 1984.It offers low-income housing. The project comprises of 315 houses. Services available are water, street lights and gravel roads.","Thepa ena ya mofuta wa site e fumaneha West of Maseru city, neat police training college, Maseru State/county: Lesotho, Katlehong LEHCORP, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1,984. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1984,LSL,Maseru,"West of Maseru city, neat police training college, Maseru State/county: Lesotho, Katlehong LEHCORP, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-katlehong-lehcorp\\image_1.jpg""]",https://lesothohousing.org.ls/property/katlehong-lehcorp/,Good,Traditional,Urban,"[""water connection"", ""road access""]",other,1,Lesotho,Maseru,text_match,West of Maseru city,site_land,,,test,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-khubetsoana-lehcorp,lesothohousing,Khubetsoana LeHCorp,The project is located on the main north 1 road to Teyateyaneng. It was developed in 1981.It offers low-income housing. The project comprises of 860 houses. Services available are water and gravel roads.,"Thepa ena ya mofuta wa site e fumaneha Main north 1 road to Teyateyaneng, Maseru State/county: Lesotho, khubetsoana: LEHCORP, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1,LSL,Maseru,"Main north 1 road to Teyateyaneng, Maseru State/county: Lesotho, khubetsoana: LEHCORP, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-khubetsoana-lehcorp\\image_1.jpg""]",https://lesothohousing.org.ls/property/khubetsoana-lehcorp/,Good,Traditional,Suburban,"[""water connection"", ""road access""]",other,1,Lesotho,Maseru,text_match,Main north 1 road to Teyateyaneng,site_land,,,train,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-mohalalitoe-lehcorp,lesothohousing,Mohalalitoe LeHCorp,Mohalalitoe LeHCorp in Maseru,"Thepa ena ya mofuta wa site e fumaneha Mohalalitoe LeHCorp, Maseru State/county: Lesotho, Mohalalitoe LeHCorp, Maseru. E na le sebaka sena mme e fumaneha ka theko e sa hlaloswang. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",120000,LSL,Maseru,"Mohalalitoe LeHCorp, Maseru State/county: Lesotho, Mohalalitoe LeHCorp, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-mohalalitoe-lehcorp\\image_1.jpg""]",https://lesothohousing.org.ls/property/mohalalitoe-lehcorp/,Good,Traditional,Suburban,[],other,1,Lesotho,Maseru,text_match,Mohalalitoe LeHCorp,site_land,,,train,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-ntjabane-project,lesothohousing,Ntjabane project,The project is located along main north 1 road to Kolonyama.It was developed in 2000.It offers a mixture of low- and middle-income sites averaging between 375 sqm and 600 sqm. The project comprises of 1122 sites. The sites are surveyed and serviced with water reticulation.,"Thepa ena ya mofuta wa site e fumaneha Along main north 1 road to Kolonyama, Berea, Ntjabane, Berea. E na le sebaka sena mme e fumaneha ka theko ya M 1. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1,LSL,Berea,"Along main north 1 road to Kolonyama, Berea, Ntjabane, Berea",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-ntjabane-project\\image_1.jpg""]",https://lesothohousing.org.ls/property/ntjabane-project/,Good,Traditional,Suburban,"[""water connection"", ""road access""]",other,1,Lesotho,Berea,text_match,Along main north 1 road to Kolonyama,site_land,,,train,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-thetsane-west-high-income,lesothohousing,Thetsane West (High-income),"The project is located at south-west of Maseru City. It was developed in 1988.It offers high income sites averaging 600sqm.The project comprises of 805 sites. The sites are surveyed, serviced with roads, water reticulation, sewer lines and electricity lines.","Thepa ena ya mofuta wa site e fumaneha Maseru South-West, Maseru State/county: Lesotho, Thetsane West, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1,988. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1988,LSL,Maseru,"Maseru South-West, Maseru State/county: Lesotho, Thetsane West, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-thetsane-west-high-income\\image_1.png"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-thetsane-west-high-income\\image_2.jpg""]",https://lesothohousing.org.ls/property/thetsane-west-high-income/,Good,Traditional,Urban,"[""water connection"", ""electricity"", ""road access""]",sale,2,Lesotho,Maseru,text_match,Maseru South-West,site_land,,,val,not_residential:site_land,False,False
lhldc-thetsane-west-middle-income-and-low-income,lesothohousing,Thetsane West (Middle-income and Low-income),"The project is located at south-west of Maseru City. It was developed in 1988.It offers a mixture of middle- and low-income sites averaging between 275 sqm and 400 sqm. The project comprises of 995 sites. The sites are surveyed, serviced with roads and water reticulation.","Thepa ena ya mofuta wa site e fumaneha Maseru South-West, Maseru State/county: Lesotho, Thetsane West, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1,988. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1988,LSL,Maseru,"Maseru South-West, Maseru State/county: Lesotho, Thetsane West, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-thetsane-west-middle-income-and-low-income\\image_1.png"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-thetsane-west-middle-income-and-low-income\\image_2.jpg""]",https://lesothohousing.org.ls/property/thetsane-west-middle-income-and-low-income/,Good,Traditional,Urban,"[""water connection"", ""road access""]",other,2,Lesotho,Maseru,text_match,Maseru South-West,site_land,,,test,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-matala,lesothohousing,Matala,"The project is located at east of Maseru City along main south 1 road. It was developed in 1989.It offers a mixture of low, middle- and high-income sites averaging between 275 sqm and 600 sqm. The project comprises of 900 sites. The sites are surveyed and serviced with water reticulation.","Thepa ena ya mofuta wa site e fumaneha Maseru East Along Main South Road, Maseru State/county: Lesotho, Matala, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1,LSL,Maseru,"Maseru East Along Main South Road, Maseru State/county: Lesotho, Matala, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-matala\\image_1.png"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-matala\\image_2.jpg""]",https://lesothohousing.org.ls/property/matala/,Good,Traditional,Urban,"[""water connection"", ""road access""]",sale,2,Lesotho,Maseru,text_match,Maseru East Along Main South Road,site_land,,,val,not_residential:site_land,False,False
lhldc-maseru-south-west-i-masowe-i,lesothohousing,Maseru South West I (MASOWE I),The project is located along Kofi Annan (by-pass) opposite Tikoe industrial estate. It was developed in 2002.It offers low income sites averaging 375 sqm. The project comprises of 817 sites. The sites are surveyed and serviced with water reticulation.,"Thepa ena ya mofuta wa site e fumaneha Kofi Annan road (by-pass) opposite MASOWE IV, Maseru State/county: Lesotho, Mosowe I, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 2,002. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2002,LSL,Maseru,"Kofi Annan road (by-pass) opposite MASOWE IV, Maseru State/county: Lesotho, Mosowe I, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-maseru-south-west-i-masowe-i\\image_1.png""]",https://lesothohousing.org.ls/property/maseru-south-west-i-masowe-i/,Good,Traditional,Suburban,"[""water connection"", ""road access""]",sale,1,Lesotho,Maseru,text_match,Kofi Annan road (by-pass) opposite MASOWE IV,site_land,,,val,not_residential:site_land,False,False
lhldc-maseru-south-west-ii-masowe-ii,lesothohousing,Maseru South West II (MASOWE II),"The project is located along MASOWE I A road to Likotsi, on the right, opposite MASOWE IV. It was developed in 2003.It offers a mixture of middle- and high-income sites averaging 400 sqm and 600 sqm. The project comprises of 791 sites. The sites are surveyed and serviced with partial gravel roads and water reticulation.","Thepa ena ya mofuta wa site e fumaneha MASOWE I A road to Likotsi, Maseru State/county: Lesotho, MASOWE II, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 2,003. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2003,LSL,Maseru,"MASOWE I A road to Likotsi, Maseru State/county: Lesotho, MASOWE II, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-maseru-south-west-ii-masowe-ii\\image_1.png"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-maseru-south-west-ii-masowe-ii\\image_2.jpg""]",https://lesothohousing.org.ls/property/maseru-south-west-ii-masowe-ii/,Good,Traditional,Suburban,"[""water connection"", ""road access""]",other,2,Lesotho,Maseru,text_match,MASOWE I A road to Likotsi,site_land,,,test,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-maseru-south-west-i-ext-masowe-i-ext,lesothohousing,Maseru South West I Ext (MASOWE I Ext),The project is located along Kofi Annan road (by-pass) opposite MASOWE IV. It was developed in 2006.It offers low income sites averaging 375 sqm. The project comprises of 189 sites. The sites are surveyed and serviced with water reticulation.,"Thepa ena ya mofuta wa site e fumaneha Kofi Annan road (by-pass) opposite MASOWE IV, Maseru State/county: Lesotho, Maseru South West, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 2,006. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2006,LSL,Maseru,"Kofi Annan road (by-pass) opposite MASOWE IV, Maseru State/county: Lesotho, Maseru South West, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-maseru-south-west-i-ext-masowe-i-ext\\image_1.png"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-maseru-south-west-i-ext-masowe-i-ext\\image_2.jpg""]",https://lesothohousing.org.ls/property/maseru-south-west-i-ext-masowe-i-ext/,Good,Traditional,Suburban,"[""water connection"", ""road access""]",other,2,Lesotho,Maseru,text_match,Kofi Annan road (by-pass) opposite MASOWE IV,site_land,,,train,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-maseru-south-west-iii-masowe-iii,lesothohousing,Maseru South West III (MASOWE III),The project is located at ha Tsiame along MASOWE I A road to Likotsi. It was developed in 2005.It offers a mixture of middle- and high-income sites averaging 450 sqm and 600 sqm. The project comprises of 600 sites. The sites are surveyed and serviced with partial gravel roads and water reticulation.,"Thepa ena ya mofuta wa site e fumaneha Ha Tsiame along MASOWE I A road to Likotsi, Maseru State/county: Lesotho, MASOWE III, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 2,005. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2005,LSL,Maseru,"Ha Tsiame along MASOWE I A road to Likotsi, Maseru State/county: Lesotho, MASOWE III, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-maseru-south-west-iii-masowe-iii\\image_1.png"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-maseru-south-west-iii-masowe-iii\\image_2.jpg""]",https://lesothohousing.org.ls/property/maseru-south-west-iii-masowe-iii/,Good,Traditional,Suburban,"[""water connection"", ""road access""]",other,2,Lesotho,Maseru,text_match,Ha Tsiame along MASOWE I A road to Likotsi,site_land,,,test,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-maseru-south-west-iv-masowe-iv,lesothohousing,Maseru South West IV (MASOWE IV),"The project is located along MASOWE I A road to Likotsi, on the left, opposite MASOWE II. It was developed in 2006.It offers high income sites averaging 700 sqm and 800 sqm. The project comprises of 164 sites. The sites are surveyed, serviced with roads, water reticulation, sewer lines and electricity lines.","Thepa ena ya mofuta wa site e fumaneha MASOWE I A road to Likotsi, on the left, opposite MASOWE II, Maseru State/county: Lesotho, MASOWE IV, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 2,006. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2006,LSL,Maseru,"MASOWE I A road to Likotsi, on the left, opposite MASOWE II, Maseru State/county: Lesotho, MASOWE IV, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-maseru-south-west-iv-masowe-iv\\image_1.png"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-maseru-south-west-iv-masowe-iv\\image_2.jpg""]",https://lesothohousing.org.ls/property/maseru-south-west-iv-masowe-iv/,Good,Traditional,Urban,"[""water connection"", ""electricity"", ""road access""]",other,2,Lesotho,Maseru,text_match,MASOWE I A road to Likotsi,site_land,,,train,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-ntjabane-project-2,lesothohousing,Ntjabane project,The project is located along main north 1 road to Kolonyama.It was developed in 2000.It offers a mixture of low- and middle-income sites averaging between 375 sqm and 600 sqm. The project comprises of 1122 sites. The sites are surveyed and serviced with water reticulation.,"Thepa ena ya mofuta wa site e fumaneha Along main north 1 road to Kolonyama, Maseru State/county: Lesotho, Ntjabane, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1,LSL,Maseru,"Along main north 1 road to Kolonyama, Maseru State/county: Lesotho, Ntjabane, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-ntjabane-project-2\\image_1.jpg""]",https://lesothohousing.org.ls/property/ntjabane-project-2/,Good,Traditional,Suburban,"[""water connection"", ""road access""]",other,1,Lesotho,Maseru,text_match,Along main north 1 road to Kolonyama,site_land,,,test,not_residential:site_land|unsupported_listing_intent,False,False
moso-3-600-m-mohales-hoek-64,mosoholdings,"3,600 m²","3,600 m² M200,000 Mohales Hoek Land Alongside Makhaleng Bridge Road","Thepa ena ya mofuta wa site e fumaneha Mohales Hoek. E na le sebaka sena mme e fumaneha ka theko ya M 200,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",200000,LSL,Mohale's Hoek,Mohales Hoek,Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\mosoholdings\\moso-3-600-m-mohales-hoek-64\\image_1.jpg""]",https://mosoholdings.co.ls/listings-search/,Good,Traditional,Suburban,"[""road access""]",sale,1,Lesotho,Mohale's Hoek,text_match,Mohales Hoek,site_land,,,train,not_residential:site_land,False,False
moso-1-600-m-sehlabeng-sa-thuathe-news-65,mosoholdings,"1,600 m²","1,600 m² M160,000 Sehlabeng sa Thuathe news Land Opposite Aloe’s Guest House","Thepa ena ya mofuta wa house e fumaneha Sehlabeng sa Thuathe news. E na le sebaka sena mme e fumaneha ka theko ya M 160,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",160000,LSL,Sehlabeng Sa Thuathe News,Sehlabeng sa Thuathe news,House,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\mosoholdings\\moso-1-600-m-sehlabeng-sa-thuathe-news-65\\image_1.jpg""]",https://mosoholdings.co.ls/listings-search/,Good,Traditional,Suburban,[],sale,1,Lesotho,Maseru,source_default,Sehlabeng sa Thuathe news,site_land,,,train,not_residential:site_land,False,False
moso-700m-thetsane-east-66,mosoholdings,700m²,"700m² M230,000 Thetsane East Land Lease Available / Comes with Single Room / Water and Electricity already applied","Thepa ena ya mofuta wa site e fumaneha Thetsane East. E na le sebaka sena mme e fumaneha ka theko ya M 230,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",230000,LSL,Thetsane East,Thetsane East,Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\mosoholdings\\moso-700m-thetsane-east-66\\image_1.jpg""]",https://mosoholdings.co.ls/listings-search/,Good,Traditional,Urban,"[""water connection"", ""electricity""]",sale,1,Lesotho,Maseru,locality_match,Thetsane East,site_land,,,train,not_residential:site_land,False,False
